Feature,Block,MissingRate,NonMissingRows,UniqueValues,GlobalCorrelation,MedianAbsoluteSeasonCorrelation,SeasonSignConsistency,SeasonCoverage,SeasonCorrelationIQR,StabilityScore,Mandatory,InPrecorrelationPool,Selected,SelectionRank,ExclusionReason,StreamID
diff__detailed__poss0p44__net_rtg_mean,detailed_efficiency,0.0,1449,1449,0.4014746799856539,0.3941502738637489,1.0,1.0,0.113498917364644,0.5329766043568576,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__net_rtg_ros,detailed_efficiency,0.0,1449,1449,0.4046501927121625,0.3918636335016262,1.0,1.0,0.1059833899517621,0.5328782508793859,False,False,False,,below_bounded_prescreen,M_fallback
diff__schedule__opponent_strength_pct_mean,schedule_and_accomplishment,0.0,1449,1449,0.3970006027433471,0.3931865891303277,1.0,1.0,0.0807373525805282,0.5328402012828726,False,True,False,,correlation_pruned_or_cap,M_fallback
diff__norm__detailed__clean__net_rtg_ros__z,within_season_normalization,0.0,1449,1449,0.4039944359875933,0.3918636362093623,1.0,1.0,0.1059833883411647,0.5327339857641178,False,False,False,,below_bounded_prescreen,M_fallback
diff__massey__system_mas,massey_consensus,0.1766735679779158,1193,829,0.3928514368848941,0.4236274055297253,1.0,1.0,0.100358044652784,0.5316202635446002,False,False,False,,below_bounded_prescreen,M_fallback
diff__conference__strength_mean,conference_context,0.0,1449,1229,0.3860514973646831,0.3967779281417057,1.0,1.0,0.0949427617108629,0.5315870244598145,False,False,False,,below_bounded_prescreen,M_fallback
diff__norm__conference__strength_mean__z,within_season_normalization,0.0,1449,1229,0.3855144842046766,0.3967779254642121,1.0,1.0,0.0949427595122656,0.5314688803673601,False,False,False,,below_bounded_prescreen,M_fallback
diff__rating__elo_mov_log_preseason,dynamic_ratings,0.0,1449,1449,0.3959414587473198,0.3901197728214599,1.0,1.0,0.0825770289467148,0.5310615307208425,False,False,False,,below_bounded_prescreen,M_fallback
diff__rating__elo_mov_538_preseason,dynamic_ratings,0.0,1449,1449,0.3947055910298945,0.3902251177203355,1.0,1.0,0.0812792509455216,0.530892116494517,False,False,False,,below_bounded_prescreen,M_fallback
diff__massey__system_wil,massey_consensus,0.1325051759834368,1257,882,0.409905420143099,0.4069929654924502,1.0,1.0,0.105156233687934,0.5307291524416655,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__pythag_exp13p91,compact_performance,0.0,1449,1449,0.3816098705612017,0.3970044141643357,1.0,1.0,0.1172668225191537,0.5298256174215793,False,True,False,,correlation_pruned_or_cap,M_fallback
diff__compact__upside_tail_mean,compact_performance,0.0,1449,1419,0.3990026287651353,0.3904940859033672,1.0,1.0,0.1464419769353088,0.5293600604845338,False,True,True,46.0,selected,M_fallback
diff__schedule__top_quartile_games,schedule_and_accomplishment,0.0,1449,47,0.3871248096390882,0.3888940961861549,1.0,1.0,0.067566071432371,0.5291339814326589,False,True,False,,correlation_pruned_or_cap,M_fallback
diff__rating__elo_season_reset_mov_percentile,dynamic_ratings,0.0,1449,948,0.3751020248202769,0.4017785074061503,1.0,1.0,0.1700550848257236,0.5285739256223841,False,False,False,,below_bounded_prescreen,M_fallback
diff__schedule__elite_wins,schedule_and_accomplishment,0.0,1449,23,0.3845437763787316,0.3838803530004586,1.0,1.0,0.0827284919511546,0.5255530605654949,False,True,False,,correlation_pruned_or_cap,M_fallback
diff__compact__home_margin_mean,compact_performance,0.0,1449,1388,0.3888340032150356,0.3852470328096906,1.0,1.0,0.1658215829229736,0.5238291931390404,False,True,True,47.0,selected,M_fallback
diff__norm__compact__margin_mean__pct,within_season_normalization,0.0,1449,1089,0.3664241610855221,0.3869909074529573,1.0,1.0,0.1049294577795325,0.5221717727050531,False,False,False,,below_bounded_prescreen,M_fallback
diff__norm__compact__margin_trim02__pct,within_season_normalization,0.0,1449,1089,0.3664241610855221,0.3869909074529573,1.0,1.0,0.1049294577795325,0.5221717727050531,False,False,False,,below_bounded_prescreen,M_fallback
diff__massey__system_cng,massey_consensus,0.274672187715666,1051,763,0.3973420873732389,0.4416379863631857,1.0,1.0,0.3994841599887415,0.5214483512596387,False,False,False,,below_bounded_prescreen,M_fallback
diff__norm__detailed__all__net_rtg_ros__pct,within_season_normalization,0.0,1449,1022,0.3673377732979343,0.3845147289643301,1.0,1.0,0.1110911831051263,0.520937732704219,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__half_winpct_first,compact_performance,0.0,1449,473,0.3712551331216703,0.3768690100280313,1.0,1.0,0.0864681763317209,0.5191145270469536,False,True,True,48.0,selected,M_fallback
diff__norm__detailed__clean__net_rtg_ros__pct,within_season_normalization,0.0,1449,1018,0.3667915052866856,0.3797489849077876,1.0,1.0,0.1208220583161808,0.5181407615861616,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__blowout_win20_rate,compact_performance,0.0,1449,1035,0.3815028328467561,0.3712391706557231,1.0,1.0,0.1274385323470767,0.5170278838471504,False,True,True,49.0,selected,M_fallback
diff__detailed__home__net_rtg_mean,detailed_efficiency,0.0,1449,1449,0.3852139920391424,0.372916934539804,1.0,1.0,0.1779797890339258,0.5166280152663603,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__wins,compact_performance,0.0,1449,33,0.3711766939809178,0.3711801726919825,1.0,1.0,0.0997966784542959,0.5158334884297817,False,True,True,50.0,selected,M_fallback
diff__schedule__opponent_strength_median,schedule_and_accomplishment,0.0,1449,1440,0.3713116068532279,0.363058632027767,1.0,1.0,0.1026820614477412,0.5118494144231286,False,False,False,,below_bounded_prescreen,M_fallback
diff__prior__program_tournament_games,prior_program_history,0.0,1449,212,0.360026630323507,0.3706683478431293,1.0,1.0,0.1383576711971421,0.5115923587879879,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__margin_q75,compact_performance,0.0,1449,159,0.3742691068343334,0.3647479850915186,1.0,1.0,0.1620241054189329,0.5109372721307249,False,True,True,51.0,selected,M_fallback
diff__adj__off_rtg_a50p0,opponent_adjusted_efficiency,0.0,1449,1449,0.3511905727221627,0.3712266257569098,1.0,1.0,0.127207365002704,0.5103624117620843,False,True,True,35.0,selected,M_fallback
diff__detailed__clean__fourfactoredge_mean,detailed_efficiency,0.0,1449,1449,0.3598331523704079,0.3671250083121667,1.0,1.0,0.1286585073776006,0.5102369572162258,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__fourfactoredge_mean,detailed_efficiency,0.0,1449,1449,0.3596247908193424,0.366434286202808,1.0,1.0,0.1294942121028889,0.5098261428734876,False,False,False,,below_bounded_prescreen,M_fallback
diff__prior__program_tournament_wins,prior_program_history,0.0,1449,175,0.3531324907363772,0.3641228381786642,1.0,1.0,0.1270580594955827,0.5073857879079385,False,False,False,,below_bounded_prescreen,M_fallback
diff__schedule__owp,schedule_and_accomplishment,0.0,1449,1449,0.3578872651671733,0.3596073575772051,1.0,1.0,0.1032052219104124,0.50721852109742,False,False,False,,below_bounded_prescreen,M_fallback
diff__conference__strength_median,conference_context,0.0,1449,1229,0.356391003872492,0.3604157740095823,1.0,1.0,0.1177174088717694,0.5066968960216769,False,False,False,,below_bounded_prescreen,M_fallback
diff__rating__elo_standard_preseason,dynamic_ratings,0.0,1449,1449,0.3699462729810502,0.3505015786335921,1.0,1.0,0.0964406457285902,0.5057713119708116,False,False,False,,below_bounded_prescreen,M_fallback
diff__adj__def_rtg_a10p0,opponent_adjusted_efficiency,0.0,1449,1449,-0.348928184935669,0.3627965026602289,1.0,1.0,0.177477491834012,0.5038074222893966,False,True,True,36.0,selected,M_fallback
diff__compact__margin_q90,compact_performance,0.0,1449,400,0.3646128482597799,0.3555378765633983,1.0,1.0,0.1853868693793466,0.5034575325924089,False,True,True,52.0,selected,M_fallback
diff__prior__program_appearances,prior_program_history,0.0,1449,66,0.352637613804798,0.3542992388890036,1.0,1.0,0.1564196721765594,0.5013871228167149,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__off_rtg_ros,detailed_efficiency,0.0,1449,1449,0.334555359498887,0.3543915690941794,1.0,1.0,0.1408053721940364,0.4980779173671998,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__off_rtg_ros,detailed_efficiency,0.0,1449,1449,0.3351001528446076,0.3546208735580054,1.0,1.0,0.1482164403204938,0.4980113953208365,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__downside_tail_mean,compact_performance,0.0,1449,1356,-0.3271232403993301,0.3514785067804362,1.0,1.0,0.1223146362279058,0.4957842106933457,False,True,True,53.0,selected,M_fallback
diff__compact__blowout_win10_rate,compact_performance,0.0,1449,1033,0.3500530013576002,0.3395971812099793,1.0,1.0,0.1336990821253114,0.4946703439944496,False,True,True,54.0,selected,M_fallback
diff__detailed__clean__offrtg_mean,detailed_efficiency,0.0,1449,1449,0.3315955196635887,0.3484598713616387,1.0,1.0,0.1482629888339014,0.49428123302622,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__offrtg_trim02,detailed_efficiency,0.0,1449,1449,0.3315955196635887,0.3484598713616387,1.0,1.0,0.1482629888339014,0.49428123302622,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__offrtg_mean,detailed_efficiency,0.0,1449,1449,0.331095411141507,0.3478693453604873,1.0,1.0,0.1435375126671075,0.4940767757174811,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__offrtg_trim02,detailed_efficiency,0.0,1449,1449,0.331095411141507,0.3478693453604873,1.0,1.0,0.1435375126671075,0.4940767757174811,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__poss0p475__off_rtg_mean,detailed_efficiency,0.0,1449,1449,0.331095411141507,0.3478693453604873,1.0,1.0,0.1435375126671075,0.4940767757174811,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__poss0p44__off_rtg_mean,detailed_efficiency,0.0,1449,1449,0.3301381591781587,0.3479034231336796,1.0,1.0,0.1458701156353193,0.4937892334979483,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__margin_q25,compact_performance,0.0,1449,150,0.3373102106354947,0.3407223623307738,1.0,1.0,0.1152245086704149,0.4931459999117637,False,True,True,55.0,selected,M_fallback
diff__compact__margin_median,compact_performance,0.0,1449,77,0.3414430335669105,0.3304802342798907,1.0,1.0,0.1994951923227103,0.4857681721461594,False,True,True,56.0,selected,M_fallback
diff__detailed__all__netrtg_median,detailed_efficiency,0.0,1449,1449,0.3435872561298648,0.3254236110214935,1.0,1.0,0.1725479906392653,0.4848906100133164,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__netrtg_median,detailed_efficiency,0.0,1449,1449,0.344470349530671,0.3246628386887991,1.0,1.0,0.1719903634215868,0.4847420249305076,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__half_delta_marginmean,compact_performance,0.0,1449,1410,-0.3131381526431641,0.3347371225948836,1.0,1.0,0.126304837645562,0.4845120189212177,False,True,True,57.0,selected,M_fallback
diff__detailed__ewm_h20__netrtg,detailed_efficiency,0.0,1449,1449,0.3267323604322644,0.3270679868234254,1.0,1.0,0.1444970027379567,0.483093872860824,False,False,False,,below_bounded_prescreen,M_fallback
diff__coach__prior_tournament_games,prior_coach_history,0.0,1449,186,0.3089481384693378,0.3361541196838642,1.0,1.0,0.1684072399201492,0.4825862783147032,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__away_games,compact_performance,0.0,1449,22,-0.3232657472325118,0.3269191233319324,1.0,1.0,0.1377948888345387,0.4825278480370986,False,True,True,58.0,selected,M_fallback
diff__detailed__away__games,detailed_efficiency,0.0,1449,22,-0.3232657472325118,0.3269191233319324,1.0,1.0,0.1377948888345387,0.4825278480370986,False,False,False,,below_bounded_prescreen,M_fallback
diff__schedule__top_decile_games,schedule_and_accomplishment,0.0,1449,31,0.329145227728604,0.3237758263359644,1.0,1.0,0.1388809489978716,0.482269108781641,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__margin_slope,compact_performance,0.0,1449,1448,-0.3208352532440576,0.3273686257241808,1.0,1.0,0.142587933572197,0.4820171787184115,False,True,True,59.0,selected,M_fallback
diff__compact__margin_q10,compact_performance,0.0,1449,350,0.3094293059627429,0.3287149531398275,1.0,1.0,0.1084212561476163,0.4815207745730159,False,True,True,60.0,selected,M_fallback
diff__compact__ewm_h20_margin,compact_performance,0.0,1449,1449,0.3226187233419448,0.3224709417227746,1.0,1.0,0.144054061656944,0.4800000086958819,False,True,False,,correlation_pruned_or_cap,M_fallback
diff__coach__prior_tournament_appearances,prior_coach_history,0.0,1449,63,0.3135259424946764,0.3265112703754461,1.0,1.0,0.1623275754037801,0.4792080141128917,False,False,False,,below_bounded_prescreen,M_fallback
diff__coach__prior_tournament_wins,prior_coach_history,0.0,1449,154,0.2968321964994818,0.3319432379376015,1.0,1.0,0.1633993668564768,0.4780998627656757,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__ewm_h10_margin,compact_performance,0.0,1449,1449,0.3175330086291681,0.3186961305681693,1.0,1.0,0.1474937719910304,0.476931653691497,False,True,False,,correlation_pruned_or_cap,M_fallback
diff__norm__compact__win_pct__z,within_season_normalization,0.0,1449,1343,0.325856440435662,0.3103812504739669,1.0,1.0,0.1156128298240813,0.4760469039303864,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__win_pct,compact_performance,0.0,1449,1026,0.3255980932892419,0.3103812494849771,1.0,1.0,0.1156128319859104,0.4759900669969858,False,True,False,,correlation_pruned_or_cap,M_fallback
diff__schedule__wp,schedule_and_accomplishment,0.0,1449,1026,0.3255980932892419,0.3103812494849771,1.0,1.0,0.1156128319859104,0.4759900669969858,False,False,False,,below_bounded_prescreen,M_fallback
diff__norm__compact__win_pct__pct,within_season_normalization,0.0,1449,1129,0.3031654824286945,0.3211241170933744,1.0,1.0,0.1263883994613867,0.475780446360677,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__ewm_h20__offrtg,detailed_efficiency,0.0,1449,1449,0.302778132777791,0.3212056030091824,1.0,1.0,0.1574226047135656,0.4744929744669789,False,False,False,,below_bounded_prescreen,M_fallback
diff__coach__prior_tournament_win_pct_smoothed,prior_coach_history,0.0,1449,791,0.2777900040001805,0.3284507565522537,1.0,1.0,0.1502158453270459,0.4727615302120396,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__ewm_h10__offrtg,detailed_efficiency,0.0,1449,1449,0.2807872601774787,0.3300970530744453,1.0,1.0,0.1918948447305796,0.4725439889255559,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__ewm_h10__netrtg,detailed_efficiency,0.0,1449,1449,0.3131846323920406,0.3063992930074859,1.0,1.0,0.1381831230238238,0.4704449548488891,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__ewm_h20__fourfactoredge,detailed_efficiency,0.0,1449,1449,0.3055233665417168,0.3078305805470403,1.0,1.0,0.1629394891418366,0.4684562397360836,False,False,False,,below_bounded_prescreen,M_fallback
diff__massey__strength_std,massey_consensus,0.0,1449,1449,-0.298728058024689,0.3075509295989829,1.0,1.0,0.1307504583322394,0.4681146006396537,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__offrtg_median,detailed_efficiency,0.0,1449,1449,0.2922556854555769,0.3116724797026106,1.0,1.0,0.1450738150615121,0.4680960884550194,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__offrtg_median,detailed_efficiency,0.0,1449,1449,0.2925854697696312,0.30789564085631,1.0,1.0,0.14640463896322,0.4663025254018189,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__home__off_rtg_mean,detailed_efficiency,0.0,1449,1449,0.289308703175301,0.3072714196211409,1.0,1.0,0.1500537449304345,0.4651360463194964,False,False,False,,below_bounded_prescreen,M_fallback
diff__schedule__bad_losses,schedule_and_accomplishment,0.0,1449,15,-0.2741929153343736,0.311520798223229,1.0,1.0,0.1367633716934925,0.4643818896529724,False,False,False,,below_bounded_prescreen,M_fallback
diff__prior__program_final_appearances,prior_program_history,0.0,1449,19,0.282096376652883,0.3077947145234906,1.0,1.0,0.1440206795852577,0.4640418386514994,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__half_pointsformean_first,compact_performance,0.0,1449,1271,0.2993538682924688,0.2963866841726913,1.0,1.0,0.1167357604371401,0.4634540290097494,False,True,False,,correlation_pruned_or_cap,M_fallback
diff__compact__ewm_h20_win,compact_performance,0.0,1449,1449,0.294484818029296,0.2988486570963492,1.0,1.0,0.1534382616231514,0.4620964849077666,False,True,False,,correlation_pruned_or_cap,M_fallback
diff__detailed__all__fourfactoredge_median,detailed_efficiency,0.0,1449,1449,0.3015489615360361,0.292787284791243,1.0,1.0,0.1302135579044319,0.4616701259215473,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__fourfactorcomposite_mean,detailed_efficiency,0.0,1449,1449,0.2975515555193077,0.2964237528102735,1.0,1.0,0.1562192621139034,0.4614959730786228,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__fourfactoredge_median,detailed_efficiency,0.0,1449,1449,0.3002129281062465,0.2918307687955448,1.0,1.0,0.1188476121769591,0.4613717087181573,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__fourfactorcomposite_mean,detailed_efficiency,0.0,1449,1449,0.2980251095935279,0.2954138263626066,1.0,1.0,0.159339355496209,0.4609905865447789,False,False,False,,below_bounded_prescreen,M_fallback
diff__prior__program_championships,prior_program_history,0.0,1449,12,0.2806934994602927,0.3010143663491378,1.0,1.0,0.1458856302842903,0.4604040405174789,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__losses,compact_performance,0.0,1449,32,-0.3018114560059399,0.2834203692459911,1.0,1.0,0.1178673145475629,0.45772560497748,False,True,False,,correlation_pruned_or_cap,M_fallback
diff__adj__def_rtg_a50p0,opponent_adjusted_efficiency,0.0,1449,1449,-0.2738357364736608,0.2974806960059597,1.0,1.0,0.2097743015124685,0.4546436240465672,False,True,True,37.0,selected,M_fallback
diff__compact__home_games,compact_performance,0.0,1449,19,0.2931471291622433,0.2784248509798847,1.0,1.0,0.1081604775384775,0.4538098777844991,False,True,False,,correlation_pruned_or_cap,M_fallback
diff__detailed__home__games,detailed_efficiency,0.0,1449,19,0.2931471291622433,0.2784248509798847,1.0,1.0,0.1081604775384775,0.4538098777844991,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__fourfactorcomposite_median,detailed_efficiency,0.0,1449,1449,0.2662416207803034,0.2839998503424062,1.0,1.0,0.1444352528102592,0.4491156746236113,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__fourfactorcomposite_median,detailed_efficiency,0.0,1449,1449,0.2651961814212352,0.2798692893542558,1.0,1.0,0.1432161691972035,0.4469517720348264,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__ewm_h10__fourfactoredge,detailed_efficiency,0.0,1449,1449,0.276943470602674,0.2673361440125016,1.0,1.0,0.1417115909293055,0.4435804490214169,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__half_delta_pointsformean,compact_performance,0.0,1449,1384,-0.2490378071283115,0.2605074818167651,1.0,1.0,0.0746124035441503,0.4368474126985098,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__away__off_rtg_mean,detailed_efficiency,0.0,1449,1449,0.2519319152588748,0.2559619346052347,1.0,1.0,0.1206084220526924,0.4334624130853574,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__away__net_rtg_mean,detailed_efficiency,0.0,1449,1449,0.2618609917935836,0.2503167547473364,1.0,1.0,0.128324449321792,0.4326284825004382,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__away_margin_mean,compact_performance,0.0,1449,1309,0.262336706152598,0.2488761400331149,1.0,1.0,0.1148803467240295,0.4325794087005055,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__def_rtg_ros,detailed_efficiency,0.0,1449,1449,-0.2387829144160817,0.2641757040302893,1.0,1.0,0.1725783065016128,0.4324334468460123,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__blowout_loss10_rate,compact_performance,0.0,1449,788,-0.2822823347600261,0.2720208546487663,0.9090909090909092,1.0,0.151123590271131,0.4320817257223138,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__defrtg_mean,detailed_efficiency,0.0,1449,1449,-0.2353426570586861,0.2635741490181343,1.0,1.0,0.16783559389932,0.4315775523256426,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__defrtg_trim02,detailed_efficiency,0.0,1449,1449,-0.2353426570586861,0.2635741490181343,1.0,1.0,0.16783559389932,0.4315775523256426,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__poss0p44__def_rtg_mean,detailed_efficiency,0.0,1449,1449,-0.2374884986596779,0.2626420513514683,1.0,1.0,0.175148713433987,0.4313097058164744,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__def_rtg_ros,detailed_efficiency,0.0,1449,1449,-0.2389238618449523,0.2623515466891367,1.0,1.0,0.1808233071590717,0.4312590597303122,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__assist_to_turnover_ros,detailed_efficiency,0.0,1449,1448,0.2488652080410666,0.2526506517389331,1.0,1.0,0.1374745795156585,0.4305236754230962,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__defrtg_mean,detailed_efficiency,0.0,1449,1449,-0.2355116629479061,0.2619254947717016,1.0,1.0,0.1760866291627892,0.4304933381724446,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__defrtg_trim02,detailed_efficiency,0.0,1449,1449,-0.2355116629479061,0.2619254947717016,1.0,1.0,0.1760866291627892,0.4304933381724446,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__poss0p475__def_rtg_mean,detailed_efficiency,0.0,1449,1449,-0.2355116629479061,0.2619254947717016,1.0,1.0,0.1760866291627892,0.4304933381724446,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__assist_to_turnover_ros,detailed_efficiency,0.0,1449,1449,0.2492498981183054,0.2518034717303733,1.0,1.0,0.1379458274901864,0.4301828109169989,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__oppfourfactorcomposite_mean,detailed_efficiency,0.0,1449,1449,-0.2529240308699083,0.2408641956399046,1.0,1.0,0.1183100707174955,0.4265256978698342,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__oppfourfactorcomposite_mean,detailed_efficiency,0.0,1449,1449,-0.2532638094331616,0.2387601772082745,1.0,1.0,0.1164678621553421,0.4256642086490536,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__away_win_pct,compact_performance,0.0,1449,627,0.2449217438333713,0.2459873380841942,1.0,1.0,0.1722328757413008,0.4250673908941029,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__home_win_pct,compact_performance,0.0,1449,573,0.2383542291506729,0.2427493673334378,1.0,1.0,0.1099055291849574,0.4245614055657998,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__win_slope,compact_performance,0.0,1449,1382,-0.2416438065982525,0.2378362459820569,1.0,1.0,0.0864795038471043,0.4238638553691187,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__assistturnoverratio_mean,detailed_efficiency,0.0,1449,1449,0.2342855573641192,0.2414264679402486,1.0,1.0,0.1559554299600855,0.4211893100330221,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__assistturnoverratio_mean,detailed_efficiency,0.0,1449,1449,0.2343731273371315,0.2405174963095305,1.0,1.0,0.1565765850492204,0.4207474228407748,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__blowout_loss20_rate,compact_performance,0.0,1449,231,-0.2284394263899516,0.26447567344517,0.9090909090909092,1.0,0.0960864675614769,0.4188160838115573,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__assistturnoverratio_median,detailed_efficiency,0.0,1449,1219,0.2292464464128952,0.2381370792208074,1.0,1.0,0.1662091382445061,0.4180916507070443,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__assistturnoverratio_median,detailed_efficiency,0.0,1449,1228,0.2299170767402296,0.2372787043713199,1.0,1.0,0.16518853381413,0.4178679936285189,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__games,detailed_efficiency,0.0,1449,20,0.2433386512383103,0.2528178944828402,0.9090909090909092,1.0,0.1364026927180046,0.4148855303700168,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__ewm_h20_points_for,compact_performance,0.0,1449,1449,0.2373011417038106,0.2541297654894585,0.9090909090909092,1.0,0.1307632436835334,0.4144125543169826,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__tov_pct_ros,detailed_efficiency,0.0,1449,1449,-0.2199273890033601,0.2324998666047296,1.0,1.0,0.1709204590949946,0.4131471431872097,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__tov_pct_ros,detailed_efficiency,0.0,1449,1449,-0.2201836168089661,0.2320344968297788,1.0,1.0,0.1745817672635659,0.4128336834857237,False,False,False,,below_bounded_prescreen,M_fallback
diff__compact__ewm_h10_win,compact_performance,0.0,1449,1449,0.2339516291680157,0.2220567201714251,1.0,1.0,0.1409945420555316,0.4124168024170262,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__tovpct_mean,detailed_efficiency,0.0,1449,1449,-0.2162097424844895,0.2255426073989858,1.0,1.0,0.1771991463510334,0.4087386290440596,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__tovpct_trim02,detailed_efficiency,0.0,1449,1449,-0.2162097424844895,0.2255426073989858,1.0,1.0,0.1771991463510334,0.4087386290440596,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__tovpct_mean,detailed_efficiency,0.0,1449,1449,-0.2164024221118323,0.224516732028534,1.0,1.0,0.1790914860921721,0.4082129047946126,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__tovpct_trim02,detailed_efficiency,0.0,1449,1449,-0.2164024221118323,0.224516732028534,1.0,1.0,0.1790914860921721,0.4082129047946126,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__home__def_rtg_mean,detailed_efficiency,0.0,1449,1449,-0.2384016702095293,0.2392643340456757,0.9090909090909092,1.0,0.1661112484425872,0.4061053433048627,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__defrtg_median,detailed_efficiency,0.0,1449,1449,-0.2007956119637064,0.2271885733987811,1.0,1.0,0.1917327140566538,0.4055562413011642,False,False,False,,below_bounded_prescreen,M_fallback
diff__massey__rank_improvement_mean,massey_consensus,0.0,1449,1445,-0.2093305902629151,0.2130191577758815,1.0,1.0,0.0783602323740127,0.4051675162953039,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__defrtg_median,detailed_efficiency,0.0,1449,1449,-0.2013143466639896,0.2252307297455046,1.0,1.0,0.181422835059506,0.4051429931415397,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__oppfourfactorcomposite_median,detailed_efficiency,0.0,1449,1449,-0.2158043245079506,0.2381000594164181,0.9090909090909092,1.0,0.1123493342989498,0.4027255519942172,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__oppfourfactorcomposite_median,detailed_efficiency,0.0,1449,1449,-0.215531767961892,0.2378286257501564,0.9090909090909092,1.0,0.1125075088631007,0.4025289744117127,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__clean__tovpct_median,detailed_efficiency,0.0,1449,1449,-0.1994139452934658,0.2158011384092976,1.0,1.0,0.1509848955915585,0.401416218577363,False,False,False,,below_bounded_prescreen,M_fallback
diff__detailed__all__tovpct_median,detailed_efficiency,0.0,1449,1449,-0.198834001407569,0.2158969840900161,1.0,1.0,0.1492329466426037,0.4014047148071688,False,False,False,,below_bounded_prescreen,M_fallback
